,so_id,sso_id,customer_id,quantity,label_price,discount,amount,paid_time,item_id,option_id,order_date,order_weekday,order_hour,is_weekend,is_night,customer_segment,member_level,customer_group_id,is_multi_order,cluster,year,month
14962,SO_11025,0,Customer_1066,3,29.53,0.7879212355768923,69.8019422597569,2021-11-01 17:49:24,Item_8,Option_19,2021-11-01,0,17,0,0,Medium,C,CustomerGroup_2,False,2,2021,11
14963,SO_11023,0,Customer_1053,1,29.53,0.7879212355768923,23.267314086585632,2021-11-01 17:49:53,Item_8,Option_19,2021-11-01,0,17,0,0,Low,B,CustomerGroup_0,False,0,2021,11
14964,SO_11026,0,Customer_498,2,192.22,0.6020950626147205,231.46942587160314,2021-11-01 17:56:32,Item_0,Option_12,2021-11-01,0,17,0,0,Low,A,CustomerGroup_0,False,0,2021,11
14965,SO_11027,0,Customer_921,1,155.39,0.8597530924096501,133.59703302953554,2021-11-01 18:02:49,Item_2,Option_22,2021-11-01,0,18,0,0,Medium,C,CustomerGroup_2,True,2,2021,11
14966,SO_11028,0,Customer_93,1,77.04,0.7055950739652102,54.35904449827979,2021-11-01 18:04:10,Item_2,Option_2,2021-11-01,0,18,0,0,Low,B,CustomerGroup_0,False,0,2021,11
14967,SO_11029,0,Customer_222,1,86.77,0.793305862120737,68.83514965621634,2021-11-01 18:07:32,Item_3,Option_17,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,False,2,2021,11
14968,SO_11029,1,Customer_222,1,49.83,0.925026189536144,46.094055024586055,2021-11-01 18:07:32,Item_3,Option_3,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,False,2,2021,11
14969,SO_11031,0,Customer_126,3,202.94,0.8657185939069855,527.0667943424509,2021-11-01 18:10:26,Item_1,Option_20,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,False,1,2021,11
14970,SO_11030,0,Customer_222,1,123.25,0.8511581581551617,104.90524299262368,2021-11-01 18:10:51,Item_0,Option_0,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,True,2,2021,11
14971,SO_11032,0,Customer_582,2,155.39,0.8597530924096501,267.1940660590711,2021-11-01 18:11:28,Item_2,Option_22,2021-11-01,0,18,0,0,Low,B,CustomerGroup_1,False,2,2021,11
14972,SO_11032,1,Customer_582,1,97.89,0.8163880074713533,79.91622205137078,2021-11-01 18:11:28,Item_2,Option_16,2021-11-01,0,18,0,0,Low,B,CustomerGroup_1,False,2,2021,11
14973,SO_11033,0,Customer_314,1,86.77,0.793305862120737,68.83514965621634,2021-11-01 18:11:46,Item_3,Option_17,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,True,2,2021,11
14974,SO_11033,1,Customer_314,1,49.83,0.925026189536144,46.094055024586055,2021-11-01 18:11:46,Item_3,Option_3,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,True,2,2021,11
14975,SO_11034,0,Customer_1063,1,123.25,0.8511581581551617,104.90524299262368,2021-11-01 18:12:51,Item_0,Option_0,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,False,2,2021,11
14976,SO_11035,0,Customer_452,3,31.94,0.7923014305242754,75.91832307283607,2021-11-01 18:14:12,Item_11,Option_11,2021-11-01,0,18,0,0,Low,B,CustomerGroup_0,False,0,2021,11
14977,SO_11036,0,Customer_360,1,345.92,0.9289993350827238,321.35944999181584,2021-11-01 18:21:19,Item_0,Option_14,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,False,2,2021,11
14978,SO_11037,0,Customer_765,1,345.92,0.9289993350827238,321.35944999181584,2021-11-01 18:28:17,Item_0,Option_14,2021-11-01,0,18,0,0,Medium,A,CustomerGroup_1,False,1,2021,11
14979,SO_11037,1,Customer_765,1,123.25,0.8511581581551617,104.90524299262368,2021-11-01 18:28:17,Item_0,Option_0,2021-11-01,0,18,0,0,Medium,A,CustomerGroup_1,False,1,2021,11
14980,SO_11038,0,Customer_1045,2,345.92,0.9289993350827238,642.7188999836317,2021-11-01 18:31:37,Item_0,Option_14,2021-11-01,0,18,0,0,Medium,A,CustomerGroup_1,False,2,2021,11
14981,SO_11041,0,Customer_313,1,49.83,0.925026189536144,46.094055024586055,2021-11-01 18:36:48,Item_3,Option_3,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,True,1,2021,11
14982,SO_11041,1,Customer_313,3,86.77,0.793305862120737,206.50544896864903,2021-11-01 18:36:48,Item_3,Option_17,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,True,1,2021,11
14983,SO_11040,0,Customer_256,1,176.5,0.6075225215836714,107.227725059518,2021-11-01 18:36:51,Item_6,Option_15,2021-11-01,0,18,0,0,High,B,CustomerGroup_0,True,1,2021,11
14984,SO_11040,1,Customer_256,2,179.59,0.7932001300264145,284.9016227028876,2021-11-01 18:36:51,Item_6,Option_6,2021-11-01,0,18,0,0,High,B,CustomerGroup_0,True,1,2021,11
14985,SO_11043,0,Customer_256,2,202.94,0.8657185939069855,351.3778628949673,2021-11-01 18:38:42,Item_1,Option_20,2021-11-01,0,18,0,0,High,B,CustomerGroup_0,True,1,2021,11
14986,SO_11043,1,Customer_256,1,108.78,0.7704079144953202,83.80497293880093,2021-11-01 18:38:42,Item_1,Option_1,2021-11-01,0,18,0,0,High,B,CustomerGroup_0,True,1,2021,11
14987,SO_11039,0,Customer_572,2,345.92,0.9289993350827238,642.7188999836317,2021-11-01 18:40:18,Item_0,Option_14,2021-11-01,0,18,0,0,Low,C,CustomerGroup_1,False,0,2021,11
14988,SO_11039,1,Customer_572,1,123.25,0.8511581581551617,104.90524299262368,2021-11-01 18:40:18,Item_0,Option_0,2021-11-01,0,18,0,0,Low,C,CustomerGroup_1,False,0,2021,11
14989,SO_11039,2,Customer_572,1,192.22,0.6020950626147205,115.73471293580157,2021-11-01 18:40:18,Item_0,Option_12,2021-11-01,0,18,0,0,Low,C,CustomerGroup_1,False,0,2021,11
14990,SO_11042,0,Customer_1107,1,192.22,0.6020950626147205,115.73471293580157,2021-11-01 18:43:33,Item_0,Option_12,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,False,2,2021,11
14991,SO_11042,1,Customer_1107,1,49.83,0.925026189536144,46.094055024586055,2021-11-01 18:43:33,Item_3,Option_3,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,False,2,2021,11
14992,SO_11045,0,Customer_313,2,176.5,0.6075225215836714,214.455450119036,2021-11-01 18:47:11,Item_6,Option_15,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_0,True,1,2021,11
14993,SO_11046,0,Customer_349,1,86.77,0.793305862120737,68.83514965621634,2021-11-01 18:47:13,Item_3,Option_17,2021-11-01,0,18,0,0,Medium,A,CustomerGroup_0,False,2,2021,11
14994,SO_11044,0,Customer_845,3,123.25,0.8511581581551617,314.71572897787104,2021-11-01 18:55:56,Item_0,Option_0,2021-11-01,0,18,0,0,Low,B,CustomerGroup_2,True,0,2021,11
14995,SO_11044,1,Customer_845,1,94.12,0.7805245454993447,73.46297022239833,2021-11-01 18:55:56,Item_5,Option_5,2021-11-01,0,18,0,0,Low,B,CustomerGroup_2,True,0,2021,11
14996,SO_11050,0,Customer_256,1,49.83,0.925026189536144,46.094055024586055,2021-11-01 18:58:41,Item_3,Option_3,2021-11-01,0,18,0,0,High,B,CustomerGroup_0,True,1,2021,11
14997,SO_11047,0,Customer_669,1,169.69,0.797102911367565,135.2603930299621,2021-11-01 18:58:56,Item_10,Option_13,2021-11-01,0,18,0,0,Medium,B,CustomerGroup_1,False,2,2021,11
14998,SO_11048,0,Customer_313,2,49.83,0.925026189536144,92.18811004917211,2021-11-01 19:03:10,Item_3,Option_3,2021-11-01,0,19,0,0,Medium,B,CustomerGroup_0,True,1,2021,11
14999,SO_11049,0,Customer_572,1,49.83,0.925026189536144,46.094055024586055,2021-11-01 19:05:34,Item_3,Option_3,2021-11-01,0,19,0,0,Low,C,CustomerGroup_1,True,0,2021,11
15000,SO_11051,0,Customer_515,5,108.78,0.7704079144953202,419.02486469400463,2021-11-01 19:12:42,Item_1,Option_1,2021-11-01,0,19,0,0,Low,C,CustomerGroup_1,False,2,2021,11
15001,SO_11051,1,Customer_515,2,202.94,0.8657185939069855,351.3778628949673,2021-11-01 19:12:42,Item_1,Option_20,2021-11-01,0,19,0,0,Low,C,CustomerGroup_1,False,2,2021,11
15002,SO_11051,2,Customer_515,2,86.77,0.793305862120737,137.6702993124327,2021-11-01 19:12:42,Item_3,Option_17,2021-11-01,0,19,0,0,Low,C,CustomerGroup_1,False,2,2021,11
15003,SO_11052,0,Customer_549,1,94.37,0.848745872402065,80.09614797858288,2021-11-01 19:17:05,Item_7,Option_7,2021-11-01,0,19,0,0,High,B,CustomerGroup_1,False,1,2021,11
15004,SO_11053,0,Customer_1074,2,97.89,0.8163880074713533,159.83244410274156,2021-11-01 19:29:14,Item_2,Option_16,2021-11-01,0,19,0,0,Low,C,CustomerGroup_2,False,0,2021,11
15005,SO_11054,0,Customer_1030,4,345.92,0.9289993350827238,1285.4377999672633,2021-11-01 19:30:16,Item_0,Option_14,2021-11-01,0,19,0,0,Low,B,CustomerGroup_0,False,0,2021,11
15006,SO_11055,0,Customer_827,1,86.77,0.793305862120737,68.83514965621634,2021-11-01 19:35:59,Item_3,Option_17,2021-11-01,0,19,0,0,Low,B,CustomerGroup_2,False,0,2021,11
15007,SO_11057,0,Customer_858,2,176.5,0.6075225215836714,214.455450119036,2021-11-01 19:45:38,Item_6,Option_15,2021-11-01,0,19,0,0,Medium,A,CustomerGroup_2,False,2,2021,11
15008,SO_11056,0,Customer_827,1,97.89,0.8163880074713533,79.91622205137078,2021-11-01 19:46:34,Item_2,Option_16,2021-11-01,0,19,0,0,Low,B,CustomerGroup_2,True,0,2021,11
15009,SO_11058,0,Customer_914,1,192.22,0.6020950626147205,115.73471293580157,2021-11-01 20:00:05,Item_0,Option_12,2021-11-01,0,20,0,1,Medium,B,CustomerGroup_2,False,2,2021,11
15010,SO_11061,0,Customer_1042,2,202.94,0.8657185939069855,351.3778628949673,2021-11-01 20:03:32,Item_1,Option_20,2021-11-01,0,20,0,1,Medium,B,CustomerGroup_1,False,1,2021,11
15011,SO_11061,1,Customer_1042,3,108.78,0.7704079144953202,251.41491881640283,2021-11-01 20:03:32,Item_1,Option_1,2021-11-01,0,20,0,1,Medium,B,CustomerGroup_1,False,1,2021,11
15012,SO_11063,0,Customer_262,2,192.22,0.6020950626147205,231.46942587160314,2021-11-01 20:06:27,Item_0,Option_12,2021-11-01,0,20,0,1,Low,B,CustomerGroup_0,False,0,2021,11
15013,SO_11059,0,Customer_858,4,176.5,0.6075225215836714,428.910900238072,2021-11-01 20:07:17,Item_6,Option_15,2021-11-01,0,20,0,1,Medium,A,CustomerGroup_2,True,2,2021,11
15014,SO_11060,0,Customer_631,2,192.22,0.6020950626147205,231.46942587160314,2021-11-01 20:17:28,Item_0,Option_12,2021-11-01,0,20,0,1,Low,A,CustomerGroup_1,False,2,2021,11
15015,SO_11065,0,Customer_960,1,345.92,0.9289993350827238,321.35944999181584,2021-11-01 20:17:34,Item_0,Option_14,2021-11-01,0,20,0,1,Medium,B,CustomerGroup_2,False,2,2021,11
15016,SO_11064,0,Customer_947,1,345.92,0.9289993350827238,321.35944999181584,2021-11-01 20:19:28,Item_0,Option_14,2021-11-01,0,20,0,1,Medium,A,CustomerGroup_2,False,2,2021,11
15017,SO_11064,1,Customer_947,1,123.25,0.8511581581551617,104.90524299262368,2021-11-01 20:19:28,Item_0,Option_0,2021-11-01,0,20,0,1,Medium,A,CustomerGroup_2,False,2,2021,11
15018,SO_11064,2,Customer_947,2,192.22,0.6020950626147205,231.46942587160314,2021-11-01 20:19:28,Item_0,Option_12,2021-11-01,0,20,0,1,Medium,A,CustomerGroup_2,False,2,2021,11
15019,SO_11066,0,Customer_471,1,49.83,0.925026189536144,46.094055024586055,2021-11-01 20:24:39,Item_3,Option_3,2021-11-01,0,20,0,1,Medium,A,CustomerGroup_0,False,2,2021,11
15020,SO_11062,0,Customer_802,1,192.22,0.6020950626147205,115.73471293580157,2021-11-01 20:28:24,Item_0,Option_12,2021-11-01,0,20,0,1,High,B,CustomerGroup_2,False,1,2021,11
15021,SO_11067,0,Customer_327,1,179.59,0.7932001300264145,142.4508113514438,2021-11-01 20:31:09,Item_6,Option_6,2021-11-01,0,20,0,1,Medium,A,CustomerGroup_0,False,1,2021,11
15022,SO_11068,0,Customer_139,1,179.59,0.7932001300264145,142.4508113514438,2021-11-01 20:31:49,Item_6,Option_6,2021-11-01,0,20,0,1,Medium,B,CustomerGroup_0,False,2,2021,11
15023,SO_11069,0,Customer_323,1,176.5,0.6075225215836714,107.227725059518,2021-11-01 20:38:14,Item_6,Option_15,2021-11-01,0,20,0,1,Low,B,CustomerGroup_0,False,2,2021,11
15024,SO_11070,0,Customer_38,1,94.12,0.7805245454993447,73.46297022239833,2021-11-01 20:41:28,Item_5,Option_5,2021-11-01,0,20,0,1,Medium,B,CustomerGroup_0,False,2,2021,11
15025,SO_11071,0,Customer_290,2,86.77,0.793305862120737,137.6702993124327,2021-11-01 20:48:23,Item_3,Option_17,2021-11-01,0,20,0,1,Low,A,CustomerGroup_0,False,2,2021,11
15026,SO_11072,0,Customer_1028,1,49.83,0.925026189536144,46.094055024586055,2021-11-01 20:51:13,Item_3,Option_3,2021-11-01,0,20,0,1,Low,B,CustomerGroup_0,False,2,2021,11
15027,SO_11072,1,Customer_1028,2,86.77,0.793305862120737,137.6702993124327,2021-11-01 20:51:13,Item_3,Option_17,2021-11-01,0,20,0,1,Low,B,CustomerGroup_0,False,2,2021,11
15028,SO_11074,0,Customer_471,1,94.37,0.848745872402065,80.09614797858288,2021-11-01 20:53:55,Item_7,Option_7,2021-11-01,0,20,0,1,Medium,A,CustomerGroup_0,True,2,2021,11
15029,SO_11075,0,Customer_463,5,94.12,0.7805245454993447,367.31485111199163,2021-11-01 21:01:07,Item_5,Option_5,2021-11-01,0,21,0,1,Low,A,CustomerGroup_0,False,2,2021,11
15030,SO_11076,0,Customer_659,3,202.94,0.8657185939069855,527.0667943424509,2021-11-01 21:02:06,Item_1,Option_20,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_1,False,2,2021,11
15031,SO_11073,0,Customer_1101,3,192.22,0.6020950626147205,347.20413880740466,2021-11-01 21:08:07,Item_0,Option_12,2021-11-01,0,21,0,1,High,B,CustomerGroup_1,False,1,2021,11
15032,SO_11077,0,Customer_1063,2,176.5,0.6075225215836714,214.455450119036,2021-11-01 21:08:18,Item_6,Option_15,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_0,True,2,2021,11
15033,SO_11079,0,Customer_995,1,179.59,0.7932001300264145,142.4508113514438,2021-11-01 21:11:14,Item_6,Option_6,2021-11-01,0,21,0,1,Low,B,CustomerGroup_2,False,0,2021,11
15034,SO_11079,1,Customer_995,1,176.5,0.6075225215836714,107.227725059518,2021-11-01 21:11:14,Item_6,Option_15,2021-11-01,0,21,0,1,Low,B,CustomerGroup_2,False,0,2021,11
15035,SO_11078,0,Customer_957,1,94.37,0.848745872402065,80.09614797858288,2021-11-01 21:15:50,Item_7,Option_7,2021-11-01,0,21,0,1,Low,B,CustomerGroup_2,False,0,2021,11
15036,SO_11081,0,Customer_1121,1,179.59,0.7932001300264145,142.4508113514438,2021-11-01 21:17:06,Item_6,Option_6,2021-11-01,0,21,0,1,Medium,C,CustomerGroup_1,True,2,2021,11
15037,SO_11084,0,Customer_514,1,176.5,0.6075225215836714,107.227725059518,2021-11-01 21:25:27,Item_6,Option_15,2021-11-01,0,21,0,1,Medium,A,CustomerGroup_1,False,1,2021,11
15038,SO_11083,0,Customer_463,1,49.83,0.925026189536144,46.094055024586055,2021-11-01 21:26:48,Item_3,Option_3,2021-11-01,0,21,0,1,Low,A,CustomerGroup_0,True,2,2021,11
15039,SO_11082,0,Customer_1121,4,108.78,0.7704079144953202,335.2198917552037,2021-11-01 21:27:20,Item_1,Option_1,2021-11-01,0,21,0,1,Medium,C,CustomerGroup_1,True,2,2021,11
15040,SO_11080,0,Customer_610,3,97.89,0.8163880074713533,239.74866615411233,2021-11-01 21:29:10,Item_2,Option_16,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_1,True,1,2021,11
15041,SO_11086,0,Customer_276,1,179.59,0.7932001300264145,142.4508113514438,2021-11-01 21:39:04,Item_6,Option_6,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_0,False,2,2021,11
15042,SO_11087,0,Customer_589,1,49.83,0.925026189536144,46.094055024586055,2021-11-01 21:40:33,Item_3,Option_3,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_1,False,2,2021,11
15043,SO_11087,1,Customer_589,4,86.77,0.793305862120737,275.3405986248654,2021-11-01 21:40:33,Item_3,Option_17,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_1,False,2,2021,11
15044,SO_11085,0,Customer_667,1,179.59,0.7932001300264145,142.4508113514438,2021-11-01 21:43:17,Item_6,Option_6,2021-11-01,0,21,0,1,Very High,B,CustomerGroup_1,False,1,2021,11
15045,SO_11088,1,Customer_816,2,86.77,0.793305862120737,137.6702993124327,2021-11-01 21:43:23,Item_3,Option_17,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_2,False,0,2021,11
15046,SO_11088,0,Customer_816,2,49.83,0.925026189536144,92.18811004917211,2021-11-01 21:43:23,Item_3,Option_3,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_2,False,0,2021,11
15047,SO_11089,0,Customer_761,1,179.59,0.7932001300264145,142.4508113514438,2021-11-01 21:46:30,Item_6,Option_6,2021-11-01,0,21,0,1,Low,B,CustomerGroup_1,False,0,2021,11
15048,SO_11090,0,Customer_1123,5,108.78,0.7704079144953202,419.02486469400463,2021-11-01 21:48:53,Item_1,Option_1,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_1,False,2,2021,11
15049,SO_11090,1,Customer_1123,3,202.94,0.8657185939069855,527.0667943424509,2021-11-01 21:48:53,Item_1,Option_20,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_1,False,2,2021,11
15050,SO_11091,0,Customer_816,4,176.5,0.6075225215836714,428.910900238072,2021-11-01 21:50:08,Item_6,Option_15,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_2,True,0,2021,11
15051,SO_11092,0,Customer_648,1,176.5,0.6075225215836714,107.227725059518,2021-11-01 21:54:43,Item_6,Option_15,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_1,False,2,2021,11
15052,SO_11092,1,Customer_648,2,77.04,0.7055950739652102,108.71808899655959,2021-11-01 21:54:43,Item_2,Option_2,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_1,False,2,2021,11
15053,SO_11092,2,Customer_648,1,97.89,0.8163880074713533,79.91622205137078,2021-11-01 21:54:43,Item_2,Option_16,2021-11-01,0,21,0,1,Medium,B,CustomerGroup_1,False,2,2021,11
15054,SO_11094,0,Customer_291,2,94.12,0.7805245454993447,146.92594044479665,2021-11-01 22:03:43,Item_5,Option_5,2021-11-01,0,22,0,1,Medium,B,CustomerGroup_0,False,2,2021,11
15055,SO_11093,0,Customer_471,4,108.78,0.7704079144953202,335.2198917552037,2021-11-01 22:04:12,Item_1,Option_1,2021-11-01,0,22,0,1,Medium,A,CustomerGroup_0,True,2,2021,11
15056,SO_11093,1,Customer_471,1,86.77,0.793305862120737,68.83514965621634,2021-11-01 22:04:12,Item_3,Option_17,2021-11-01,0,22,0,1,Medium,A,CustomerGroup_0,True,2,2021,11
15057,SO_11095,0,Customer_1130,2,108.78,0.7704079144953202,167.60994587760186,2021-11-01 22:04:12,Item_1,Option_1,2021-11-01,0,22,0,1,Low,C,CustomerGroup_0,False,2,2021,11
15058,SO_11095,1,Customer_1130,1,202.94,0.8657185939069855,175.68893144748364,2021-11-01 22:04:12,Item_1,Option_20,2021-11-01,0,22,0,1,Low,C,CustomerGroup_0,False,2,2021,11
15059,SO_11096,0,Customer_1158,1,123.25,0.8511581581551617,104.90524299262368,2021-11-01 22:04:42,Item_0,Option_0,2021-11-01,0,22,0,1,Medium,B,CustomerGroup_0,True,2,2021,11
15060,SO_11096,1,Customer_1158,2,345.92,0.9289993350827238,642.7188999836317,2021-11-01 22:04:42,Item_0,Option_14,2021-11-01,0,22,0,1,Medium,B,CustomerGroup_0,True,2,2021,11
15061,SO_11098,0,Customer_31,1,94.12,0.7805245454993447,73.46297022239833,2021-11-01 22:11:41,Item_5,Option_5,2021-11-01,0,22,0,1,High,B,CustomerGroup_0,False,1,2021,11
15062,SO_11097,1,Customer_787,3,176.5,0.6075225215836714,321.683175178554,2021-11-01 22:12:54,Item_6,Option_15,2021-11-01,0,22,0,1,Medium,C,CustomerGroup_1,False,1,2021,11
15063,SO_11097,0,Customer_787,1,179.59,0.7932001300264145,142.4508113514438,2021-11-01 22:12:54,Item_6,Option_6,2021-11-01,0,22,0,1,Medium,C,CustomerGroup_1,False,1,2021,11
15064,SO_11099,1,Customer_617,2,77.04,0.7055950739652102,108.71808899655959,2021-11-01 22:18:28,Item_2,Option_2,2021-11-01,0,22,0,1,Low,A,CustomerGroup_1,False,2,2021,11
15065,SO_11099,0,Customer_617,1,155.39,0.8597530924096501,133.59703302953554,2021-11-01 22:18:28,Item_2,Option_22,2021-11-01,0,22,0,1,Low,A,CustomerGroup_1,False,2,2021,11
15066,SO_11102,0,Customer_82,1,179.59,0.7932001300264145,142.4508113514438,2021-11-01 22:23:51,Item_6,Option_6,2021-11-01,0,22,0,1,Medium,B,CustomerGroup_0,False,2,2021,11
15067,SO_11102,1,Customer_82,1,176.5,0.6075225215836714,107.227725059518,2021-11-01 22:23:51,Item_6,Option_15,2021-11-01,0,22,0,1,Medium,B,CustomerGroup_0,False,2,2021,11
15068,SO_11101,0,Customer_1154,1,86.77,0.793305862120737,68.83514965621634,2021-11-01 22:25:44,Item_3,Option_17,2021-11-01,0,22,0,1,High,B,CustomerGroup_1,False,1,2021,11
15069,SO_11103,0,Customer_787,1,179.59,0.7932001300264145,142.4508113514438,2021-11-01 22:27:17,Item_6,Option_6,2021-11-01,0,22,0,1,Medium,C,CustomerGroup_1,True,1,2021,11
15070,SO_11104,0,Customer_424,3,86.77,0.793305862120737,206.50544896864903,2021-11-01 22:28:38,Item_3,Option_17,2021-11-01,0,22,0,1,Medium,B,CustomerGroup_0,False,2,2021,11
15071,SO_11105,0,Customer_424,2,176.5,0.6075225215836714,214.455450119036,2021-11-01 22:32:24,Item_6,Option_15,2021-11-01,0,22,0,1,Medium,B,CustomerGroup_0,True,2,2021,11
15072,SO_11100,0,Customer_520,1,179.59,0.7932001300264145,142.4508113514438,2021-11-01 22:33:58,Item_6,Option_6,2021-11-01,0,22,0,1,Low,A,CustomerGroup_1,False,2,2021,11
15073,SO_11106,1,Customer_565,3,67.72,0.8240272804055352,167.40938228718852,2021-11-01 22:34:26,Item_10,Option_10,2021-11-01,0,22,0,1,High,B,CustomerGroup_1,False,1,2021,11
15074,SO_11106,0,Customer_565,1,169.69,0.797102911367565,135.2603930299621,2021-11-01 22:34:26,Item_10,Option_13,2021-11-01,0,22,0,1,High,B,CustomerGroup_1,False,1,2021,11
15075,SO_11107,0,Customer_128,2,86.77,0.793305862120737,137.6702993124327,2021-11-01 22:34:57,Item_3,Option_17,2021-11-01,0,22,0,1,Medium,A,CustomerGroup_0,False,1,2021,11
15076,SO_11107,1,Customer_128,1,176.5,0.6075225215836714,107.227725059518,2021-11-01 22:34:57,Item_6,Option_15,2021-11-01,0,22,0,1,Medium,A,CustomerGroup_0,False,1,2021,11
15077,SO_11108,0,Customer_128,1,176.5,0.6075225215836714,107.227725059518,2021-11-01 22:37:03,Item_6,Option_15,2021-11-01,0,22,0,1,Medium,A,CustomerGroup_0,True,1,2021,11
15078,SO_11110,0,Customer_791,1,86.77,0.793305862120737,68.83514965621634,2021-11-01 22:40:44,Item_3,Option_17,2021-11-01,0,22,0,1,Medium,B,CustomerGroup_1,False,2,2021,11
15079,SO_11109,0,Customer_1154,1,108.78,0.7704079144953202,83.80497293880093,2021-11-01 22:41:10,Item_1,Option_1,2021-11-01,0,22,0,1,High,B,CustomerGroup_1,True,1,2021,11
15080,SO_11111,0,Customer_762,2,49.83,0.925026189536144,92.18811004917211,2021-11-01 22:42:58,Item_3,Option_3,2021-11-01,0,22,0,1,Medium,B,CustomerGroup_1,False,2,2021,11
15081,SO_11113,1,Customer_791,1,123.25,0.8511581581551617,104.90524299262368,2021-11-01 22:48:34,Item_0,Option_0,2021-11-01,0,22,0,1,Medium,B,CustomerGroup_1,True,2,2021,11
15082,SO_11113,2,Customer_791,4,49.83,0.925026189536144,184.37622009834422,2021-11-01 22:48:34,Item_3,Option_3,2021-11-01,0,22,0,1,Medium,B,CustomerGroup_1,True,2,2021,11
15083,SO_11113,0,Customer_791,1,345.92,0.9289993350827238,321.35944999181584,2021-11-01 22:48:34,Item_0,Option_14,2021-11-01,0,22,0,1,Medium,B,CustomerGroup_1,True,2,2021,11
15084,SO_11112,0,Customer_776,1,155.39,0.8597530924096501,133.59703302953554,2021-11-01 22:50:24,Item_2,Option_22,2021-11-01,0,22,0,1,Medium,C,CustomerGroup_1,False,2,2021,11
15085,SO_11112,1,Customer_776,1,49.83,0.925026189536144,46.094055024586055,2021-11-01 22:50:24,Item_3,Option_3,2021-11-01,0,22,0,1,Medium,C,CustomerGroup_1,False,2,2021,11
15086,SO_11112,2,Customer_776,1,86.77,0.793305862120737,68.83514965621634,2021-11-01 22:50:24,Item_3,Option_17,2021-11-01,0,22,0,1,Medium,C,CustomerGroup_1,False,2,2021,11
15087,SO_11114,0,Customer_531,3,202.94,0.8657185939069855,527.0667943424509,2021-11-01 22:54:16,Item_1,Option_20,2021-11-01,0,22,0,1,Low,A,CustomerGroup_1,False,0,2021,11
15088,SO_11116,0,Customer_353,1,49.83,0.925026189536144,46.094055024586055,2021-11-01 22:57:52,Item_3,Option_3,2021-11-01,0,22,0,1,Low,B,CustomerGroup_0,False,0,2021,11
15089,SO_11115,0,Customer_523,2,86.77,0.793305862120737,137.6702993124327,2021-11-01 22:58:47,Item_3,Option_17,2021-11-01,0,22,0,1,Low,A,CustomerGroup_1,False,0,2021,11
15090,SO_11115,1,Customer_523,1,345.92,0.9289993350827238,321.35944999181584,2021-11-01 22:58:47,Item_0,Option_14,2021-11-01,0,22,0,1,Low,A,CustomerGroup_1,False,0,2021,11
15091,SO_11117,0,Customer_135,4,86.77,0.793305862120737,275.3405986248654,2021-11-01 22:59:05,Item_3,Option_17,2021-11-01,0,22,0,1,Medium,C,CustomerGroup_0,False,2,2021,11
15092,SO_11120,0,Customer_475,1,176.5,0.6075225215836714,107.227725059518,2021-11-01 23:03:33,Item_6,Option_15,2021-11-01,0,23,0,1,Low,A,CustomerGroup_0,False,0,2021,11
15093,SO_11118,0,Customer_790,3,77.04,0.7055950739652102,163.0771334948394,2021-11-01 23:06:29,Item_2,Option_2,2021-11-01,0,23,0,1,Low,B,CustomerGroup_1,False,2,2021,11
15094,SO_11119,0,Customer_783,1,176.5,0.6075225215836714,107.227725059518,2021-11-01 23:06:37,Item_6,Option_15,2021-11-01,0,23,0,1,Medium,B,CustomerGroup_1,False,2,2021,11
15095,SO_11122,0,Customer_223,1,179.59,0.7932001300264145,142.4508113514438,2021-11-01 23:08:33,Item_6,Option_6,2021-11-01,0,23,0,1,Medium,B,CustomerGroup_0,False,2,2021,11
15096,SO_11122,1,Customer_223,3,176.5,0.6075225215836714,321.683175178554,2021-11-01 23:08:33,Item_6,Option_15,2021-11-01,0,23,0,1,Medium,B,CustomerGroup_0,False,2,2021,11
