sum,count,multiorder_ratio,multiorder_ratio_smooth
1,49,0.02040816326530612,0.05082892248719308
4,64,0.0625,0.05288936204763265
2,44,0.045454545454545456,0.04902010229811631
2,49,0.04081632653061224,0.047351581719695834
3,39,0.07692307692307693,0.050929636318158604
1,61,0.01639344262295082,0.049390227451163525
4,58,0.06896551724137931,0.04289672095765703
2,44,0.045454545454545456,0.04439182449357689
3,58,0.05172413793103448,0.04092161049704711
0,44,0.0,0.043341594884244605
2,39,0.05128205128205128,0.05522850857025875
3,57,0.05263157894736842,0.055703643191734833
1,30,0.03333333333333333,0.0567178419746963
7,46,0.15217391304347827,0.0567178419746963
2,41,0.04878048780487805,0.05997384523069955
2,34,0.058823529411764705,0.05245504823821835
0,42,0.0,0.05390432360053719
2,27,0.07407407407407407,0.03216519316575458
0,52,0.0,0.04662512347934343
2,46,0.043478260869565216,0.0469681178199368
0,24,0.0,0.061849070200889186
6,40,0.15,0.05587535454975418
3,49,0.061224489795918366,0.05587535454975418
5,48,0.10416666666666667,0.07283019759155375
1,31,0.03225806451612903,0.0864356397684245
0,26,0.0,0.07272907606186078
6,37,0.16216216216216217,0.0639827203767296
4,42,0.09523809523809523,0.0633874822814915
2,37,0.05405405405405406,0.06650119507262364
0,29,0.0,0.07110949000349921
2,20,0.1,0.047943466837476044
2,37,0.05405405405405406,0.03433802466060531
1,31,0.03225806451612903,0.0310803026528833
0,27,0.0,0.04383540469369963
0,30,0.0,0.04995785367329147
1,32,0.03125,0.04223584595128375
5,56,0.08928571428571429,0.03762755102040817
4,28,0.14285714285714285,0.048616562009419155
0,29,0.0,0.05482774213364276
0,41,0.0,0.050363456419357036
2,26,0.07692307692307693,0.04626636303654937
1,23,0.043478260869565216,0.025858199771243255
0,27,0.0,0.03728677119981468
2,33,0.06060606060606061,0.03728677119981468
0,18,0.0,0.026297760210803694
2,25,0.08,0.02008658008658009
0,29,0.0,0.02008658008658009
0,3,0.0,0.011428571428571432
0,13,0.0,0.011428571428571432
0,4,0.0,0.0
0,6,0.0,0.0
0,17,0.0,0.0
0,4,0.0,0.006493506493506497
0,5,0.0,0.006493506493506497
0,4,0.0,0.006493506493506497
1,22,0.045454545454545456,0.01220779220779221
0,15,0.0,0.023636363636363643
0,24,0.0,0.028927368927368934
1,25,0.04,0.028927368927368934
2,25,0.08,0.028148148148148155
1,27,0.037037037037037035,0.03655150949268597
0,23,0.0,0.0414776178670702
1,25,0.04,0.03576333215278449
1,17,0.058823529411764705,0.03532377171322405
1,29,0.034482758620689655,0.03955657594602829
0,29,0.0,0.03955657594602829
2,26,0.07692307692307693,0.03384229023174257
1,15,0.06666666666666667,0.03295772587968596
0,15,0.0,0.028031617505301722
0,21,0.0,0.03993637941006362
1,19,0.05263157894736842,0.028947368421052635
0,24,0.0,0.019423558897243114
2,24,0.08333333333333333,0.019423558897243114
0,26,0.0,0.019423558897243114
0,24,0.0,0.011904761904761908
0,18,0.0,0.011904761904761908
0,16,0.0,0.0
0,16,0.0,0.0
0,26,0.0,0.006493506493506497
0,10,0.0,0.006493506493506497
0,16,0.0,0.006493506493506497
1,22,0.045454545454545456,0.006493506493506497
0,21,0.0,0.006493506493506497
0,22,0.0,0.006493506493506497
0,18,0.0,0.006493506493506497
0,24,0.0,0.0
0,11,0.0,0.011428571428571432
0,9,0.0,0.011428571428571432
0,17,0.0,0.011428571428571432
2,25,0.08,0.011428571428571432
0,17,0.0,0.018947368421052633
0,14,0.0,0.018947368421052633
0,23,0.0,0.018947368421052633
1,19,0.05263157894736842,0.007518796992481207
0,12,0.0,0.007518796992481207
0,16,0.0,0.02255639097744361
0,16,0.0,0.03398496240601504
0,20,0.0,0.026466165413533835
2,19,0.10526315789473684,0.037455176402544824
2,25,0.08,0.037455176402544824
0,18,0.0,0.037455176402544824
2,26,0.07692307692307693,0.037455176402544824
0,18,0.0,0.029560439560439567
0,20,0.0,0.03343799058084773
0,18,0.0,0.039152276295133445
1,20,0.05,0.028163265306122454
3,28,0.10714285714285714,0.04679680567879326
1,25,0.04,0.056320615202602786
0,13,0.0,0.056320615202602786
3,23,0.13043478260869565,0.049177758059745634
1,15,0.06666666666666667,0.03387163561076605
0,23,0.0,0.03436853002070394
0,17,0.0,0.03436853002070394
0,20,0.0,0.01573498964803313
1,23,0.043478260869565216,0.006211180124223606
0,15,0.0,0.019198193111236595
0,12,0.0,0.019198193111236595
0,23,0.0,0.019198193111236595
1,11,0.09090909090909091,0.018939393939393943
0,21,0.0,0.038419913419913417
0,14,0.0,0.038419913419913417
1,24,0.041666666666666664,0.038419913419913417
3,22,0.13636363636363635,0.025432900432900436
0,17,0.0,0.025432900432900436
0,14,0.0,0.025432900432900436
0,18,0.0,0.019480519480519484
0,24,0.0,0.0
0,18,0.0,0.0
0,23,0.0,0.0
0,21,0.0,0.0
0,11,0.0,0.016806722689075633
0,18,0.0,0.016806722689075633
0,22,0.0,0.023609443777511008
2,17,0.11764705882352941,0.023609443777511008
0,26,0.0,0.023609443777511008
1,21,0.047619047619047616,0.023609443777511008
0,25,0.0,0.023609443777511008
0,27,0.0,0.006802721088435377
0,23,0.0,0.012093726379440669
0,13,0.0,0.005291005291005295
0,13,0.0,0.009899300221880871
1,27,0.037037037037037035,0.018062565528003317
0,22,0.0,0.023557071022508813
1,31,0.03225806451612903,0.03069992816536596
2,35,0.05714285714285714,0.03546183292727072
1,26,0.038461538461538464,0.03017082763626543
1,20,0.05,0.03017082763626543
1,30,0.03333333333333333,0.03396589404992767
0,26,0.0,0.025802628743805216
0,25,0.0,0.03711484593837535
2,34,0.058823529411764705,0.03769399651752593
0,27,0.0,0.03293209175562117
4,34,0.11764705882352941,0.040450888748102376
2,37,0.05405405405405406,0.040450888748102376
0,23,0.0,0.037149568219891085
1,19,0.05263157894736842,0.04773157880190167
0,32,0.0,0.03525386044183037
1,28,0.03571428571428571,0.027531852719822645
2,27,0.07407407407407407,0.027531852719822645
1,33,0.030303030303030304,0.020013055727341442
0,35,0.0,0.02349737628483273
0,36,0.0,0.028247552217274676
0,38,0.0,0.022427446397168854
1,41,0.024390243902439025,0.03757896154868401
2,29,0.06896551724137931,0.04650753297725544
1,30,0.03333333333333333,0.06644108779453119
3,22,0.13636363636363635,0.09365197214827267
2,32,0.0625,0.09016765159078137
6,43,0.13953488372093023,0.09256033280119659
8,42,0.19047619047619047,0.09444294631171705
0,41,0.0,0.07742548101838972
3,35,0.08571428571428572,0.09706833816124685
2,43,0.046511627906976744,0.0806191039014624
1,58,0.017241379310344827,0.0534082195477209
8,40,0.2,0.058699224838726194
1,41,0.024390243902439025,0.062229962287079776
0,28,0.0,0.0752446838573806
1,27,0.037037037037037035,0.0891506772892361
18,163,0.11042944785276074,0.07356626170482052
15,109,0.13761467889908258,0.07008194114732923
11,96,0.11458333333333333,0.08739795846334654
5,55,0.09090909090909091,0.08210695317234126
0,30,0.0,0.08061703205051829
8,66,0.12121212121212122,0.07375096918007366
0,44,0.0,0.05738192156102605
6,60,0.1,0.052966337145441626
6,67,0.08955223880597014,0.06557137916224835
0,39,0.0,0.06057063278219162
3,50,0.06,0.07184882827091343
6,68,0.08823529411764706,0.057563113985199144
5,58,0.08620689655172414,0.07117481175902467
3,38,0.07894736842105263,0.09349624033045324
0,17,0.0,0.11200230942475763
39,211,0.1848341232227488,0.12373589174657525
15,96,0.15625,0.12320265321120374
29,153,0.1895424836601307,0.12491147070949493
23,135,0.17037037037037037,0.13919718499520922
8,97,0.08247422680412371,0.11959503133753764
6,66,0.09090909090909091,0.10124185673436303
4,40,0.1,0.07999526285871751
2,42,0.047619047619047616,0.05876222858220499
1,36,0.027777777777777776,0.05661101480119855
2,49,0.04081632653061224,0.048666018620908254
1,46,0.021739130434782608,0.047713637668527306
6,89,0.06741573033707865,0.04884742451659986
3,85,0.03529411764705882,0.05292746028677647
7,75,0.09333333333333334,0.05461535348917022
4,72,0.05555555555555555,0.06579547771277271
4,71,0.056338028169014086,0.06410116702969797
4,76,0.05263157894736842,0.07664156780539287
8,80,0.1,0.06894733221642044
5,90,0.05555555555555555,0.07250507715347572
8,65,0.12307692307692308,0.08628218424044197
3,76,0.039473684210526314,0.09175040023497374
7,87,0.08045977011494253,0.09045169893627245
11,72,0.1527777777777778,0.10352359436110904
7,77,0.09090909090909091,0.09721937226741327
7,77,0.09090909090909091,0.10134828429106213
15,102,0.14705882352941177,0.11026219468280506
6,76,0.07894736842105263,0.0994258088464192
8,117,0.06837606837606838,0.08976105499561884
13,91,0.14285714285714285,0.09617439474229192
7,91,0.07692307692307693,0.08525002499439276
2,86,0.023255813953488372,0.08825754379138524
11,81,0.13580246913580246,0.09061891407728383
6,85,0.07058823529411765,0.08290916351039042
8,80,0.1,0.08761873964853797
9,106,0.08490566037735849,0.09373044277647631
8,90,0.08888888888888889,0.08731710302980321
10,91,0.10989010989010989,0.09055026069965082
7,106,0.0660377358490566,0.09246484096474653
10,110,0.09090909090909091,0.10248385515225568
11,118,0.09322033898305085,0.1045637675769957
11,97,0.1134020618556701,0.10156359314824984
20,129,0.15503875968992248,0.10867098426755753
9,87,0.10344827586206896,0.10919748479405807
8,90,0.08888888888888889,0.10573251025953356
11,95,0.11578947368421053,0.10822380449377027
7,74,0.0945945945945946,0.1028064269833695
6,87,0.06896551724137931,0.1211108086271341
14,107,0.1308411214953271,0.12397109465573695
13,111,0.11711711711711711,0.1274798665855615
22,95,0.23157894736842105,0.13539492450061943
11,101,0.10891089108910891,0.14898020775185095
16,114,0.14035087719298245,0.14468507522372562
18,120,0.15,0.14962893533999952
21,128,0.1640625,0.1407593036336149
13,129,0.10077519379844961,0.14390808789979662
22,145,0.15172413793103448,0.1408071151288863
20,118,0.1694915254237288,0.13949926804639134
22,168,0.13095238095238096,0.13795957826536945
14,118,0.11864406779661017,0.1434966768257238
20,142,0.14084507042253522,0.1431941284373758
21,137,0.15328467153284672,0.13220856660435634
18,129,0.13953488372093023,0.13625708866804906
19,127,0.14960629921259844,0.1406111942710396
10,108,0.09259259259259259,0.1419822524786926
18,113,0.1592920353982301,0.12937596374635793
17,114,0.14912280701754385,0.139517596899007
17,113,0.1504424778761062,0.14499811484178293
8,123,0.06504065040650407,0.14926331298453213
36,171,0.21052631578947367,0.14324837935621354
25,133,0.18796992481203006,0.14867323180992845
18,147,0.12244897959183673,0.14933576552816233
15,128,0.1171875,0.15554812001051113
29,155,0.1870967741935484,0.14663695320460748
29,187,0.15508021390374332,0.14802330946069622
14,129,0.10852713178294573,0.14784661540645114
20,135,0.14814814814814814,0.14819956107189683
34,172,0.19767441860465115,0.1454627263724913
16,132,0.12121212121212122,0.14463037172099708
14,117,0.11965811965811966,0.15125929253268894
22,131,0.16793893129770993,0.15536252112571344
20,134,0.14925373134328357,0.1428713499639691
22,142,0.15492957746478872,0.16070272493820123
26,147,0.17687074829931973,0.17054748335438824
14,127,0.11023622047244094,0.1639778102421718
31,126,0.24603174603174602,0.1679230983787484
33,175,0.18857142857142858,0.17077078559494172
15,123,0.12195121951219512,0.16224460726646747
26,147,0.17687074829931973,0.15174867661074062
32,183,0.17486338797814208,0.13402288710794766
15,128,0.1171875,0.12232220683583882
5,136,0.03676470588235294,0.13294617810622636
15,123,0.12195121951219512,0.13581745648770882
16,150,0.10666666666666667,0.12772008937394827
32,163,0.19631901840490798,0.12335247126371206
26,132,0.19696969696969696,0.1438614945451558
13,110,0.11818181818181818,0.13921573380183405
11,127,0.08661417322834646,0.1494077058786229
22,122,0.18032786885245902,0.1431723826386633
11,123,0.08943089430894309,0.1315752078835938
34,191,0.17801047120418848,0.12568110198948793
20,131,0.15267175572519084,0.13598338563260395
11,95,0.11578947368421053,0.13601591230447488
9,117,0.07692307692307693,0.14329019557362338
20,126,0.15873015873015872,0.14075390115251218
26,144,0.18055555555555555,0.14048560044800648
16,114,0.14035087719298245,0.15281962700375756
25,156,0.16025641025641027,0.1564078754899652
19,126,0.15079365079365079,0.16183518302500108
38,188,0.20212765957446807,0.14902854521836328
15,147,0.10204081632653061,0.16595320982104647
24,122,0.19672131147540983,0.16230969022008004
11,121,0.09090909090909091,0.15105345439241566
44,170,0.25882352941176473,0.1429572952324267
19,141,0.1347517730496454,0.14938843911855257
9,125,0.072,0.13398380732047818
16,110,0.14545454545454545,0.13506605840272926
15,102,0.14705882352941177,0.11878092365917667
8,90,0.08888888888888889,0.11370733339799506
13,132,0.09848484848484848,0.12893182319391341
21,145,0.14482758620689656,0.13155161719301775
13,131,0.09923664122137404,0.13886833698438258
25,140,0.17857142857142858,0.13772454613470936
19,116,0.16379310344827586,0.1474648058749691
23,116,0.19827586206896552,0.1402522396513424
11,136,0.08088235294117647,0.13524988854632303
25,150,0.16666666666666666,0.12477727844965278
10,106,0.09433962264150944,0.11358827588133986
7,109,0.06422018348623854,0.11687907778717851
12,114,0.10526315789473684,0.12602838968585103
10,117,0.08547008547008547,0.11793315159061293
27,122,0.22131147540983606,0.11855380700272812
20,138,0.14492753623188406,0.12392975962638718
11,100,0.11,0.12616061148129917
15,152,0.09868421052631579,0.13529706889361864
11,108,0.10185185185185185,0.11196271733403544
11,91,0.12087912087912088,0.133898061520019
13,87,0.14942528735632185,0.15626150689817028
4,69,0.057971014492753624,0.1728336576139428
274,918,0.2984749455337691,0.1620427915599188
145,544,0.2665441176470588,0.1502688512145499
76,354,0.21468926553672316,0.13974489241472904
1,38,0.02631578947368421,0.15229665224909755
2,52,0.038461538461538464,0.12064638530471296
5,66,0.07575757575757576,0.11345668510030686
14,96,0.14583333333333334,0.10356601080285292
7,91,0.07692307692307693,0.13644963831134047
32,148,0.21621621621621623,0.15833608519778733
16,110,0.14545454545454545,0.16874909561079776
217,846,0.2565011820330969,0.16659708095878312
23,120,0.19166666666666668,0.16413685461795974
11,74,0.14864864864864866,0.1465036101805916
17,130,0.13076923076923078,0.13422779076191504
4,67,0.05970149253731343,0.11525781335807057
9,97,0.09278350515463918,0.10188246321801454
5,84,0.05952380952380952,0.08925279396183926
12,97,0.12371134020618557,0.09231060571530318
10,102,0.09803921568627451,0.09249262246084378
5,83,0.060240963855421686,0.09022684699919202
14,92,0.15217391304347827,0.09684949605881586
5,82,0.06097560975609756,0.08631930460078936
6,78,0.07692307692307693,0.08052388298386673
9,85,0.10588235294117647,0.08057603966252944
4,80,0.05,0.07074167113250873
5,87,0.05747126436781609,0.07790388561179638
4,66,0.06060606060606061,0.0816931997459381
7,84,0.08333333333333333,0.0691181697339333
8,72,0.1111111111111111,0.07203567476411439
9,87,0.10344827586206896,0.08452942788755267
1,56,0.017857142857142856,0.08852964707764525
5,71,0.07042253521126761,0.10146960566977778
10,69,0.14492753623188406,0.09250903219307527
7,79,0.08860759493670886,0.0928822222214377
16,92,0.17391304347826086,0.09759512433143426
3,62,0.04838709677419355,0.09705857168220555
7,66,0.10606060606060606,0.09459172000166283
3,59,0.05084745762711865,0.08193349215356158
3,45,0.06666666666666667,0.06741579403188232
6,47,0.1276595744680851,0.06050335163556895
0,44,0.0,0.057596734443237464
6,83,0.07228915662650602,0.062405246532723536
0,51,0.0,0.06081794494542194
6,70,0.08571428571428572,0.048792043002776245
6,71,0.08450704225352113,0.053804574331097046
3,54,0.05555555555555555,0.0683222724527763
2,46,0.043478260869565216,0.07689370102420488
2,57,0.03508771929824561,0.08681629074975028
12,69,0.17391304347826086,0.07474385614210441
3,50,0.06,0.08395020534845361
9,58,0.15517241379310345,0.08685756625766465
0,56,0.0,0.08184503492934385
6,50,0.12,0.07366698109911611
3,47,0.06382978723404255,0.0724847150892639
0,46,0.0,0.07205635783931744
7,60,0.11666666666666667,0.07456262350347785
3,58,0.05172413793103448,0.07115603009688444
7,46,0.15217391304347827,0.07691844144440217
1,57,0.017543859649122806,0.09092404368529852
5,52,0.09615384615384616,0.08641543172987806
5,48,0.10416666666666667,0.0847405548825874
5,51,0.09803921568627451,0.07629046099265531
4,47,0.0851063829787234,
2,50,0.04,
4,43,0.09302325581395349,
